City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
378,Stephenville,US,2021-03-27 18:30:45,32.2207,-98.2023,73.4,56,1,8.05
379,Lata,PT,2021-03-27 18:30:46,40.1629,-8.3327,61.0,75,67,5.99
380,Icatu,BR,2021-03-27 18:30:46,-2.7758,-44.0658,86.0,79,75,13.8
381,Merrill,US,2021-03-27 18:28:32,45.1805,-89.6835,39.2,93,90,8.05
382,Troitskoye,RU,2021-03-27 18:30:47,52.9821,84.6757,32.7,93,100,9.31
383,Shaowu,CN,2021-03-27 18:30:47,27.3409,117.4831,66.61,98,82,3.47
384,Souillac,MU,2021-03-27 18:26:09,-20.5167,57.5167,75.2,94,75,6.91
385,Dingle,PH,2021-03-27 18:30:48,10.9995,122.6711,75.85,86,55,6.35
386,Minna,NG,2021-03-27 18:27:19,9.6139,6.5569,91.65,12,23,4.92
387,Gamba,GA,2021-03-27 18:26:02,-2.65,10.0,79.65,81,100,6.42
388,Nindiri,NI,2021-03-27 18:30:48,12.0039,-86.1213,91.4,38,20,23.02
389,Manama,BH,2021-03-27 18:27:24,26.2154,50.5832,77.0,69,0,19.57
390,Petatlan,MX,2021-03-27 18:30:48,17.5167,-101.2667,86.0,66,1,7.99
391,Lumby,CA,2021-03-27 18:30:49,50.2498,-118.969,54.0,40,90,1.14
392,Crosby,GB,2021-03-27 18:30:49,53.4778,-3.0333,48.99,73,100,7.0
393,Tilichiki,RU,2021-03-27 18:30:50,60.4667,166.1,-3.44,92,100,11.03
394,Sola,VU,2021-03-27 18:30:50,-13.8833,167.55,82.65,75,61,15.5
395,Zambezi,ZM,2021-03-27 18:30:51,-13.5432,23.1047,66.61,91,77,4.5
396,Shaunavon,CA,2021-03-27 18:30:51,49.6501,-108.4181,35.6,64,97,8.05
397,Afra,DZ,2021-03-27 18:30:51,36.6208,4.8942,60.8,88,75,4.61
398,Cairo Montenotte,IT,2021-03-27 18:30:52,44.4031,8.2746,55.0,99,47,3.74
399,Dawlatabad,AF,2021-03-27 18:30:52,36.4141,64.9053,62.73,80,100,12.06
400,Ontario,US,2021-03-27 18:30:09,34.0633,-117.6509,72.0,26,1,5.75
401,Moyale,KE,2021-03-27 18:30:53,3.5167,39.0584,74.89,34,100,6.98
402,Miri,MY,2021-03-27 18:30:53,4.4148,114.0089,77.0,94,20,4.61
403,Beringovskiy,RU,2021-03-27 18:30:53,63.05,179.3167,-10.55,99,100,2.82
404,Roma,US,2021-03-27 18:27:33,43.2128,-75.4557,46.99,57,90,4.61
405,Princeton,US,2021-03-27 18:27:39,25.5384,-80.4089,86.0,61,40,13.8
406,Trairi,BR,2021-03-27 18:30:54,-3.2778,-39.2689,79.5,82,52,7.81
407,Pacific Grove,US,2021-03-27 18:29:47,36.6177,-121.9166,70.0,32,1,4.61
408,Knysna,ZA,2021-03-27 18:30:54,-34.0363,23.0471,60.8,77,40,2.3
409,Hokitika,NZ,2021-03-27 18:30:55,-42.7167,170.9667,61.27,98,94,10.22
410,Chara,RU,2021-03-27 18:30:55,56.9064,118.2631,13.86,84,100,3.13
411,Port Lincoln,AU,2021-03-27 18:26:33,-34.7333,135.8667,58.21,77,36,2.1
412,Toyooka,JP,2021-03-27 18:30:55,35.5333,134.8333,56.82,71,100,17.65
413,Luderitz,NA,2021-03-27 18:23:15,-26.6481,15.1594,66.96,71,0,19.91
414,Corner Brook,CA,2021-03-27 18:30:56,48.9667,-57.9484,30.2,74,90,20.71
415,San Patricio,US,2021-03-27 18:27:03,28.017,-97.5169,84.0,69,75,16.11
416,Teya,RU,2021-03-27 18:30:56,60.3778,92.6267,24.6,96,100,4.9
417,Verkhnyaya Inta,RU,2021-03-27 18:25:46,65.9811,60.3094,22.69,91,100,13.65
418,Hasaki,JP,2021-03-27 18:30:57,35.7333,140.8333,57.2,72,75,10.36
419,Orlovskiy,RU,2021-03-27 18:30:57,46.8714,42.0592,36.81,95,100,8.55
420,Tefe,BR,2021-03-27 18:30:57,-3.3542,-64.7114,87.8,70,40,6.91
421,Rambha,IN,2021-03-27 18:30:58,19.5167,85.1,77.29,73,3,4.27
422,Shimoda,JP,2021-03-27 18:30:58,34.6667,138.95,61.0,56,100,1.99
423,Kushima,JP,2021-03-27 18:30:58,31.4583,131.2333,63.63,93,100,14.81
424,Valparaiso,CL,2021-03-27 18:30:59,-33.0393,-71.6273,77.0,38,0,6.91
425,San Juan,AR,2021-03-27 18:30:45,-31.5375,-68.5364,73.83,21,0,4.43
426,Charters Towers,AU,2021-03-27 18:30:59,-20.1,146.2667,70.03,86,0,6.44
427,Coahuayana,MX,2021-03-27 18:31:00,18.7333,-103.6833,80.6,41,20,9.22
428,Dzhebariki-Khaya,RU,2021-03-27 18:31:00,62.2167,135.8,13.87,97,100,1.3
429,Ladario,BR,2021-03-27 18:31:00,-19.0047,-57.6017,91.4,55,40,8.05
430,Mokhotlong,LS,2021-03-27 18:31:01,-29.2894,29.0675,50.81,69,87,2.73
431,Thunder Bay,CA,2021-03-27 18:31:01,48.4001,-89.3168,36.0,80,90,9.22
432,Lookan,PH,2021-03-27 18:31:02,5.037,120.1027,80.29,81,79,5.21
433,Lompoc,US,2021-03-27 18:27:59,34.6391,-120.4579,69.01,39,20,3.71
434,Bilma,NE,2021-03-27 18:31:02,18.6853,12.9164,75.15,14,0,9.26
435,Belaya Kholunitsa,RU,2021-03-27 18:31:03,58.84,50.8528,20.88,93,15,5.19
436,Bahia Honda,CU,2021-03-27 18:31:03,22.9036,-83.1592,86.29,46,0,10.22
437,Totness,SR,2021-03-27 18:31:03,5.8833,-56.3167,82.15,72,57,12.19
438,Kijang,KR,2021-03-27 18:31:04,35.2442,129.2139,60.8,94,90,12.66
439,Kyaukse,MM,2021-03-27 18:31:04,21.6,96.1333,73.4,94,40,3.44
440,Varena,LT,2021-03-27 18:31:04,54.2167,24.5667,50.0,53,0,9.22
441,Sayat,TM,2021-03-27 18:31:05,38.7839,63.8803,60.8,100,90,4.61
442,Scottsbluff,US,2021-03-27 18:31:05,41.8666,-103.6672,46.99,87,90,19.57
443,Slupsk,PL,2021-03-27 18:31:05,54.4641,17.0287,40.14,84,14,11.01
444,Safford,US,2021-03-27 18:31:06,32.834,-109.7076,59.0,38,1,11.5
445,Aseri,EE,2021-03-27 18:31:06,59.4506,26.8675,40.44,83,99,11.16
446,Saint George,US,2021-03-27 18:26:34,37.1041,-113.5841,61.0,28,1,4.61
447,Diphu,IN,2021-03-27 18:31:07,25.8333,93.4333,66.81,25,0,0.83
448,Dhanera,IN,2021-03-27 18:31:07,24.5167,72.0167,79.75,25,0,7.4
449,Hlobyne,UA,2021-03-27 18:31:07,49.3878,33.2596,42.08,79,28,3.91
450,Cuite,BR,2021-03-27 18:31:08,-6.4836,-36.1536,78.76,61,100,13.02
451,Salas,ES,2021-03-27 18:31:08,43.4118,-6.2602,55.99,76,0,10.36
452,Altamira,BR,2021-03-27 18:31:09,-3.2033,-52.2064,84.2,70,20,6.91
453,Luganville,VU,2021-03-27 18:31:09,-15.5333,167.1667,79.65,85,87,6.42
454,Chicama,PE,2021-03-27 18:31:09,-7.8447,-79.1469,73.4,78,0,11.5
455,Kletskaya,RU,2021-03-27 18:31:10,49.3145,43.0584,35.01,87,100,1.99
456,Luwuk,ID,2021-03-27 18:31:10,-0.9516,122.7875,77.4,85,100,4.09
457,Vila,PT,2021-03-27 18:31:10,42.0304,-8.1588,63.0,49,0,5.99
458,Orlik,RU,2021-03-27 18:31:11,52.5178,99.825,-3.73,96,41,3.22
459,Labuhan,ID,2021-03-27 18:26:16,-6.8844,112.2051,79.61,81,55,1.23
460,Mahanoro,MG,2021-03-27 18:31:11,-19.9,48.8,76.32,90,15,2.51
461,Severo-Kurilsk,RU,2021-03-27 18:31:12,50.6789,156.125,26.47,80,100,35.3
462,Ust-Tarka,RU,2021-03-27 18:31:12,55.5672,75.705,18.7,99,100,3.65
463,Ramhormoz,IR,2021-03-27 18:31:13,31.28,49.6035,75.2,25,0,18.41
464,Necochea,AR,2021-03-27 18:31:13,-38.5473,-58.7368,66.99,67,80,7.0
465,Stornoway,GB,2021-03-27 18:31:13,58.2093,-6.3865,44.6,87,90,32.21
466,Zanjan,IR,2021-03-27 18:29:45,36.6736,48.4787,38.39,35,9,15.39
467,Manaus,BR,2021-03-27 18:31:14,-3.1019,-60.025,80.6,89,40,3.44
468,Bay City,US,2021-03-27 18:31:14,43.5945,-83.8889,50.0,57,40,3.36
469,Mecca,SA,2021-03-27 18:31:15,21.4267,39.8261,73.17,52,0,7.63
470,Lasa,IT,2021-03-27 18:22:36,46.6166,10.7002,60.8,65,0,4.61
471,Asosa,ET,2021-03-27 18:31:15,10.0667,34.5333,68.92,48,96,2.08
472,Itinga,BR,2021-03-27 18:31:16,-16.6131,-41.7653,94.66,26,13,2.17
473,Banda Aceh,ID,2021-03-27 18:31:16,5.5577,95.3222,78.91,80,100,7.63
474,Hovd,MN,2021-03-27 18:21:31,48.0056,91.6419,27.63,29,81,1.81
475,Aykhal,RU,2021-03-27 18:26:23,66.0,111.5,-1.14,99,72,5.08
476,Bucerias,MX,2021-03-27 18:31:07,20.75,-105.3333,73.4,64,1,8.05
477,Dongli,CN,2021-03-27 18:31:17,23.5656,116.8194,68.0,88,31,1.86
478,Bangolo,CI,2021-03-27 18:31:17,7.0069,-7.475,80.28,69,41,2.3
479,Nador,MA,2021-03-27 18:31:18,35.174,-2.9287,62.6,77,40,10.36
480,Kongolo,CD,2021-03-27 18:31:18,-5.3833,27.0,70.47,92,14,0.6
481,Aquiraz,BR,2021-03-27 18:31:19,-3.9014,-38.3911,78.01,94,75,4.61
482,Canon City,US,2021-03-27 18:27:12,38.441,-105.2424,53.6,17,1,9.22
483,Mitsamiouli,KM,2021-03-27 18:31:19,-11.3847,43.2844,82.76,71,46,3.18
484,Adrar,MR,2021-03-27 18:31:20,20.5022,-10.0711,85.71,5,4,8.25
485,Merauke,ID,2021-03-27 18:31:20,-8.4667,140.3333,78.04,88,12,7.52
486,Mandan,US,2021-03-27 18:29:16,46.8267,-100.8896,39.2,80,90,16.11
487,Yulin,CN,2021-03-27 18:31:20,22.6333,110.15,71.29,88,45,1.41
488,Hualmay,PE,2021-03-27 18:26:43,-11.0964,-77.6139,75.52,69,43,9.24
489,Novyy Urengoy,RU,2021-03-27 18:26:59,66.0833,76.6333,0.91,96,95,13.2
490,Tual,ID,2021-03-27 18:31:21,-5.6667,132.75,82.44,77,100,4.7
491,Kayankulam,IN,2021-03-27 18:31:21,9.1833,76.5,79.92,84,99,3.49
492,Griffith,US,2021-03-27 18:31:22,41.5284,-87.4237,66.99,59,40,13.8
493,Moose Factory,CA,2021-03-27 18:27:05,51.2585,-80.6094,28.4,50,1,2.3
494,Sao Jose Da Coroa Grande,BR,2021-03-27 18:31:22,-8.8978,-35.1478,80.92,75,69,8.21
495,Kharitonovo,RU,2021-03-27 18:31:22,61.4009,47.4978,29.7,91,100,1.36
496,Manokwari,ID,2021-03-27 18:31:23,-0.8667,134.0833,77.47,83,100,3.76
497,Opuwo,NA,2021-03-27 18:31:23,-18.0607,13.84,75.97,57,100,3.18
498,Tulum,MX,2021-03-27 18:30:43,20.2167,-87.4667,87.8,55,75,20.71
499,Egvekinot,RU,2021-03-27 18:31:24,66.3167,-179.1667,-16.98,97,55,2.46
500,Hinton,CA,2021-03-27 18:31:24,53.4001,-117.5857,44.6,45,98,6.91
501,Chemal,RU,2021-03-27 18:31:24,51.4111,86.005,30.34,92,22,4.63
502,Kolaras,IN,2021-03-27 18:31:25,25.2333,77.6,81.25,18,0,4.32
503,Marihatag,PH,2021-03-27 18:31:25,8.7936,126.2969,75.79,88,85,4.88
504,Kurumkan,RU,2021-03-27 18:26:42,54.3,110.3,14.22,88,53,5.44
505,Coihaique,CL,2021-03-27 18:26:33,-45.5752,-72.0662,64.4,52,75,4.61
506,Mumford,GH,2021-03-27 18:31:26,5.2618,-0.759,80.28,84,69,6.73
507,Chardara,KZ,2021-03-27 18:31:26,41.2547,67.9692,55.62,89,34,10.04
508,Havoysund,NO,2021-03-27 18:31:26,70.9963,24.6622,37.4,75,75,3.44
509,Oboyan,RU,2021-03-27 18:31:27,51.2098,36.2792,39.2,75,75,8.95
510,Atchison,US,2021-03-27 18:31:27,39.563,-95.1216,54.0,90,100,14.72
511,Paamiut,GL,2021-03-27 18:31:27,61.994,-49.6678,2.79,72,0,33.73
512,Daru,PG,2021-03-27 18:31:28,-9.0763,143.2092,79.88,84,100,7.2
513,Oussouye,SN,2021-03-27 18:31:28,12.485,-16.5469,95.0,65,0,9.22
514,Limoges,FR,2021-03-27 18:28:21,45.75,1.3333,50.0,50,0,1.14
515,Lebu,CL,2021-03-27 18:22:30,-37.6167,-73.65,60.46,69,65,19.19
516,Alta Floresta,BR,2021-03-27 18:26:29,-9.8756,-56.0861,91.4,55,40,4.61
517,Hay River,CA,2021-03-27 18:31:29,60.8156,-115.7999,28.4,40,100,9.22
518,Elizabeth City,US,2021-03-27 18:31:30,36.2946,-76.2511,68.0,48,90,12.66
519,Fredericton,CA,2021-03-27 18:30:09,45.9454,-66.6656,32.0,80,90,10.36
520,Behshahr,IR,2021-03-27 18:31:30,36.6923,53.5526,52.68,86,100,14.25
521,Centralina,BR,2021-03-27 18:31:30,-18.5839,-49.1994,90.46,32,100,4.7
522,Ngunguru,NZ,2021-03-27 18:26:29,-35.6167,174.5,66.99,84,100,8.99
523,Ugoofaaru,MV,2021-03-27 18:31:31,5.6667,73.0,83.1,72,100,12.28
524,Beni Mazar,EG,2021-03-27 18:31:31,28.4962,30.8029,60.78,37,0,24.32
525,Geraldton,AU,2021-03-27 18:23:06,-28.7667,114.6,64.4,72,3,9.22
526,Oberhausen,DE,2021-03-27 18:31:32,51.4667,6.85,46.4,49,0,10.36
527,Cockburn Town,TC,2021-03-27 18:27:06,21.4612,-71.1419,77.47,74,0,20.04
528,Polyarnyy,RU,2021-03-27 18:31:32,69.1989,33.4478,39.2,75,75,8.95
529,Ust-Maya,RU,2021-03-27 18:31:32,60.4167,134.5333,21.74,97,100,3.31
530,Narrabri,AU,2021-03-27 18:31:33,-30.3167,149.7833,55.4,88,0,3.44
531,Angoche,MZ,2021-03-27 18:26:28,-16.2325,39.9086,79.56,81,45,8.19
532,Vermillion,US,2021-03-27 18:31:33,42.7794,-96.9292,46.0,81,90,14.97
533,Betsiamites,CA,2021-03-27 18:26:32,48.9413,-68.646,28.4,59,1,17.27
534,Ust-Tsilma,RU,2021-03-27 18:31:34,65.441,52.1498,18.81,94,85,5.97
535,Kirakira,SB,2021-03-27 18:31:34,-10.4544,161.9205,80.46,83,17,9.15
536,Lagunas,PE,2021-03-27 18:31:35,-5.2269,-75.6753,80.08,78,100,4.07
537,Ketchikan,US,2021-03-27 18:29:06,55.3422,-131.6461,42.8,93,90,11.5
538,La Macarena,CO,2021-03-27 18:31:35,2.1837,-73.7849,84.38,66,53,7.45
539,Changping,CN,2021-03-27 18:31:35,40.2186,116.2197,55.0,87,75,4.47
540,Valu Lui Traian,RO,2021-03-27 18:31:36,44.1667,28.4667,45.0,65,0,10.36
541,Karakol,KG,2021-03-27 18:31:36,42.4907,78.3936,41.7,74,100,3.53
542,Gobabis,NA,2021-03-27 18:31:36,-22.45,18.9667,72.36,35,1,10.02
543,Lohja,FI,2021-03-27 18:31:37,60.2486,24.0653,41.0,81,87,5.99
544,Nemuro,JP,2021-03-27 18:31:37,43.3236,145.575,34.88,81,100,15.75
545,Sabang,ID,2021-03-27 18:31:37,5.8933,95.3214,80.56,79,100,10.07
546,Iglesias,IT,2021-03-27 18:31:38,39.3114,8.535,60.8,82,0,10.36
547,Three Hills,CA,2021-03-27 18:31:38,51.7001,-113.2686,41.0,75,89,6.91
548,Korla,CN,2021-03-27 18:31:38,41.7597,86.1469,52.43,60,32,11.7
549,Coquimbo,CL,2021-03-27 18:23:29,-29.9533,-71.3436,62.6,72,20,13.8
550,Grevesmuhlen,DE,2021-03-27 18:31:39,53.8667,11.1833,42.01,81,9,5.99
551,Moundsville,US,2021-03-27 18:31:39,39.9203,-80.7431,66.99,48,1,5.75
552,Wagar,SD,2021-03-27 18:31:40,16.1525,36.2032,75.16,55,5,23.13
553,Dandong,CN,2021-03-27 18:31:40,40.1292,124.3947,45.18,87,100,3.47
554,San Francisco,US,2021-03-27 18:27:32,37.7749,-122.4194,66.0,67,1,6.91
555,Vangaindrano,MG,2021-03-27 18:31:41,-23.35,47.6,75.2,91,1,4.29
556,Rio Grande,BR,2021-03-27 18:31:41,-32.035,-52.0986,80.6,65,40,8.05
557,Parana,AR,2021-03-27 18:31:41,-31.732,-60.5238,75.0,56,36,1.01
558,Khandyga,RU,2021-03-27 18:31:42,62.6667,135.6,13.01,97,100,2.73
559,Namatanai,PG,2021-03-27 18:25:53,-3.6667,152.4333,78.93,80,100,9.08
560,Peque,CO,2021-03-27 18:31:42,7.0212,-75.9093,77.83,68,100,0.56
561,Moree,AU,2021-03-27 18:25:06,-29.4667,149.85,59.0,88,0,6.91
562,Kaeo,NZ,2021-03-27 18:25:36,-35.1,173.7833,66.99,84,100,8.99
563,Tezu,IN,2021-03-27 18:31:42,27.9167,96.1667,70.83,23,0,5.12
564,Ialibu,PG,2021-03-27 18:31:43,-6.2821,143.9935,55.99,97,100,2.37
565,At-Bashi,KG,2021-03-27 18:31:43,41.1702,75.8106,38.98,85,100,0.96
566,Basco,PH,2021-03-27 18:24:07,20.4487,121.9702,78.96,86,14,15.5
567,Elko,US,2021-03-27 18:30:09,41.0002,-115.5012,48.2,34,1,10.36
568,Belaya Gora,RU,2021-03-27 18:31:44,68.5333,146.4167,-5.67,97,100,3.42
